Iteration,Loss
0,-0.3403230309486389
1,-0.33057665824890137
2,-0.3410937786102295
3,-0.28934556245803833
4,-0.32830798625946045
5,-0.3074115812778473
6,-0.3263404667377472
7,-0.32744383811950684
8,-0.32879772782325745
9,-0.3428955674171448
10,-0.34311139583587646
11,-0.34022578597068787
12,-0.32610973715782166
13,-0.34089580178260803
14,-0.34082314372062683
15,-0.31352704763412476
16,-0.3239869773387909
17,-0.33744755387306213
18,-0.3395579159259796
19,-0.33488157391548157
20,-0.33704158663749695
21,-0.34044578671455383
22,-0.3491400182247162
23,-0.3489517867565155
24,-0.3421783447265625
25,-0.29408329725265503
26,-0.2905895411968231
27,-0.30901187658309937
28,-0.3098393380641937
29,-0.31307747960090637
30,-0.3214775621891022
31,-0.33491477370262146
32,-0.34474894404411316
33,-0.34817272424697876
34,-0.34051576256752014
35,-0.3461230993270874
36,-0.3347724974155426
37,-0.31754326820373535
38,-0.3341595232486725
39,-0.3342275321483612
40,-0.3221047818660736
41,-0.3377692401409149
42,-0.33624181151390076
43,-0.3345179259777069
44,-0.32888680696487427
45,-0.3299916982650757
46,-0.3298559784889221
47,-0.32763880491256714
48,-0.32547727227211
49,-0.3317875564098358
50,-0.3325123190879822
51,-0.33377429842948914
52,-0.3356769382953644
53,-0.33222052454948425
54,-0.34062114357948303
55,-0.3222290873527527
56,-0.3322630822658539
57,-0.34456971287727356
58,-0.32398879528045654
59,-0.3250827491283417
60,-0.3253727853298187
61,-0.3254478871822357
62,-0.3260871469974518
63,-0.32684725522994995
64,-0.3268643021583557
65,-0.3258928954601288
66,-0.32714059948921204
67,-0.32829177379608154
68,-0.3281121253967285
69,-0.3288322985172272
70,-0.3295723795890808
71,-0.32987451553344727
72,-0.327671080827713
73,-0.32941025495529175
74,-0.3291926085948944
75,-0.33404409885406494
76,-0.333487868309021
77,-0.329101026058197
78,-0.3318996727466583
79,-0.33530211448669434
80,-0.33253243565559387
81,-0.3365514874458313
82,-0.3391907513141632
83,-0.29834920167922974
84,-0.33539244532585144
85,-0.3472234606742859
86,-0.34494316577911377
87,-0.34016719460487366
88,-0.3399549126625061
89,-0.34055832028388977
90,-0.33783021569252014
91,-0.3401794731616974
92,-0.34177517890930176
93,-0.3421097993850708
94,-0.34153199195861816
95,-0.34182289242744446
96,-0.3422551155090332
97,-0.34237393736839294
98,-0.3428274691104889
99,-0.32498037815093994
