Iteration,Loss
0,-0.43426600098609924
1,-0.43466559052467346
2,-0.4350648522377014
3,-0.4355468153953552
4,-0.43780019879341125
5,-0.43919527530670166
6,-0.4398963451385498
7,-0.441498339176178
8,-0.4415396749973297
9,-0.44265222549438477
10,-0.4434729218482971
11,-0.4432497024536133
12,-0.44448143243789673
13,-0.4450501501560211
14,-0.4458029270172119
15,-0.4461745321750641
16,-0.44313323497772217
17,-0.44398993253707886
18,-0.4443895220756531
19,-0.44459158182144165
20,-0.4454810619354248
21,-0.4454309940338135
22,-0.4456479251384735
23,-0.4459448456764221
24,-0.449064165353775
25,-0.4467221200466156
26,-0.4471758008003235
27,-0.44975942373275757
28,-0.4473213255405426
29,-0.44756650924682617
30,-0.4477863907814026
31,-0.4505626857280731
32,-0.4480920433998108
33,-0.4484100639820099
34,-0.4489237070083618
35,-0.44951844215393066
36,-0.4493246078491211
37,-0.44934210181236267
38,-0.4491261839866638
39,-0.44931840896606445
40,-0.44927576184272766
41,-0.44947025179862976
42,-0.449590265750885
43,-0.4499008357524872
44,-0.4505157172679901
45,-0.45065799355506897
46,-0.45071354508399963
47,-0.45101702213287354
48,-0.4510580003261566
49,-0.4511207342147827
50,-0.45137500762939453
51,-0.451677143573761
52,-0.4517624080181122
53,-0.45206406712532043
54,-0.45234739780426025
55,-0.45257341861724854
56,-0.45271217823028564
57,-0.4528486132621765
58,-0.4530356228351593
59,-0.4531349837779999
60,-0.4533708989620209
61,-0.45318102836608887
62,-0.4535996913909912
63,-0.4533510208129883
64,-0.4523879885673523
65,-0.45420971512794495
66,-0.452742338180542
67,-0.4544736444950104
68,-0.45276325941085815
69,-0.45483461022377014
70,-0.45284923911094666
71,-0.45317521691322327
72,-0.4549080729484558
73,-0.45294588804244995
74,-0.4531463086605072
75,-0.4555935859680176
76,-0.45340362191200256
77,-0.4537411332130432
78,-0.45600318908691406
79,-0.4536729156970978
80,-0.4538220465183258
81,-0.4539949297904968
82,-0.4566812515258789
83,-0.4540793299674988
84,-0.453853577375412
85,-0.45378023386001587
86,-0.4550277292728424
87,-0.4553649127483368
88,-0.45550060272216797
89,-0.4558895528316498
90,-0.45621660351753235
91,-0.45744699239730835
92,-0.4578422009944916
93,-0.4582873582839966
94,-0.45857226848602295
95,-0.4589925706386566
96,-0.45929259061813354
97,-0.45947131514549255
98,-0.4595502018928528
99,-0.4603652358055115
