Iteration,Loss
0,-0.12824663519859314
1,-0.1811952441930771
2,-0.16550159454345703
3,-0.22712470591068268
4,-0.24167796969413757
5,-0.24596787989139557
6,-0.24096207320690155
7,-0.20723015069961548
8,-0.22444427013397217
9,-0.22552694380283356
10,-0.22443808615207672
11,-0.22519883513450623
12,-0.2261275053024292
13,-0.2254415899515152
14,-0.22687837481498718
15,-0.22751151025295258
16,-0.22740806639194489
17,-0.23408742249011993
18,-0.1227300688624382
19,-0.12414631992578506
20,-0.13424691557884216
21,-0.13941867649555206
22,-0.13452143967151642
23,-0.14284318685531616
24,-0.14232735335826874
25,-0.14280438423156738
26,-0.14306330680847168
27,-0.1432085633277893
28,-0.14311543107032776
29,-0.1433013379573822
30,-0.14344410598278046
31,-0.14315831661224365
32,-0.14429664611816406
33,-0.14476212859153748
34,-0.14588665962219238
35,-0.14612266421318054
36,-0.14627933502197266
37,-0.14649754762649536
38,-0.14681872725486755
39,-0.14697498083114624
40,-0.14678876101970673
41,-0.1472330093383789
42,-0.14684423804283142
43,-0.1476060152053833
44,-0.14754752814769745
45,-0.14675837755203247
46,-0.14824044704437256
47,-0.14831975102424622
48,-0.14893624186515808
49,-0.14801332354545593
50,-0.14925764501094818
51,-0.1488189846277237
52,-0.14903220534324646
53,-0.14901943504810333
54,-0.1493789106607437
55,-0.14933300018310547
56,-0.14939987659454346
57,-0.14960892498493195
58,-0.14948274195194244
59,-0.14965304732322693
60,-0.1497589349746704
61,-0.14930540323257446
62,-0.14991328120231628
63,-0.14995743334293365
64,-0.1496676206588745
65,-0.1501031517982483
66,-0.14938902854919434
67,-0.15007391571998596
68,-0.14798620343208313
69,-0.14994262158870697
70,-0.1504252403974533
71,-0.14837749302387238
72,-0.1503705233335495
73,-0.1487749069929123
74,-0.15043608844280243
75,-0.14897464215755463
76,-0.1506585329771042
77,-0.14921942353248596
78,-0.15076947212219238
79,-0.14938651025295258
80,-0.1496511548757553
81,-0.1509464830160141
82,-0.1497466266155243
83,-0.15000146627426147
84,-0.15121276676654816
85,-0.1500331163406372
86,-0.15069320797920227
87,-0.1507284939289093
88,-0.15090611577033997
89,-0.15112373232841492
90,-0.15150994062423706
91,-0.15043072402477264
92,-0.15105773508548737
93,-0.1510297656059265
94,-0.15117721259593964
95,-0.15124467015266418
96,-0.15130312740802765
97,-0.15129685401916504
98,-0.15137708187103271
99,-0.1512010395526886
