start_x,start_y,depth,branch_length,angle,thickness,stiffness,damping,num_sub_branches,sub_branch_angle,sub_branch_length_ratio,actuation_start,ptype,Fitness,Generation
0.1366711218510947,0.42040114399073164,4,0.11453672523465731,6.002039589529647,0.009861043850823295,415.0546190194055,0.049950705126784345,2,1.3154795327413016,0.572141706376571,0,1,-0.21832625567913055,1
0.10555412684280147,0.5558949972462135,5,0.10926305937577445,0.5405641326597631,0.008247696310078484,421.08565791460444,0.03400446271369951,3,0.9876391237661998,0.644815011561595,0,1,-0.478181928396225,1
0.18914744311104642,0.4328794127233728,2,0.24001945244892908,5.545665427483755,0.005111282139433472,442.22649818460536,0.053915048665167394,3,1.2972571486607556,0.6425846884895002,0,1,-0.2783118188381195,1
0.1366711218510947,0.42040114399073164,4,0.11453672523465731,6.002039589529647,0.009861043850823295,415.0546190194055,0.049950705126784345,2,1.3154795327413016,0.572141706376571,0,1,-0.21832625567913055,2
0.18914744311104642,0.4328794127233728,2,0.24001945244892908,5.545665427483755,0.005111282139433472,442.22649818460536,0.053915048665167394,3,1.2972571486607556,0.6425846884895002,0,1,-0.2783118188381195,2
0.24947929372380243,0.46635489997437346,2,0.11211294240045926,4.755731900672729,0.005313650206744504,425.32277425018776,0.044042896948129504,2,1.1652874541698341,0.5999782757989094,0,1,-0.23201361298561096,2
0.1366711218510947,0.42040114399073164,4,0.11453672523465731,6.002039589529647,0.009861043850823295,415.0546190194055,0.049950705126784345,2,1.3154795327413016,0.572141706376571,0,1,-0.21832625567913055,3
0.1366711218510947,0.42040114399073164,4,0.11453672523465731,6.002039589529647,0.009861043850823295,415.0546190194055,0.049950705126784345,2,1.3154795327413016,0.572141706376571,0,1,-0.21832625567913055,3
0.2825910434990473,0.5445679147046951,2,0.17973847709102098,0.3385174422348179,0.006941577312896684,519.1500948182614,0.05009127643410307,3,0.8928972730520814,0.5240782456628332,0,1,-0.5451240539550781,3
0.1366711218510947,0.42040114399073164,4,0.11453672523465731,6.002039589529647,0.009861043850823295,415.0546190194055,0.049950705126784345,2,1.3154795327413016,0.572141706376571,0,1,-0.21832625567913055,4
0.1366711218510947,0.42040114399073164,4,0.11453672523465731,6.002039589529647,0.009861043850823295,415.0546190194055,0.049950705126784345,2,1.3154795327413016,0.572141706376571,0,1,-0.21832625567913055,4
