start_x,start_y,depth,branch_length,angle,thickness,stiffness,damping,num_sub_branches,sub_branch_angle,sub_branch_length_ratio,actuation_start,ptype,Fitness,Generation
0.18747945920126136,0.5424030910789637,2,0.11753995908312743,2.976979303647314,0.00857072411249335,440.45321969124086,0.04416000739167306,5,1.527467739287955,0.5188868556916337,0,1,-0.3314761221408844,1
0.13858912154124986,0.4265423100913632,4,0.11686731696607051,4.9071145795515365,0.008947384966538218,402.39336724093835,0.0346977494361112,5,1.4398482928000318,0.5596884148733736,0,1,-0.24168694019317627,1
0.17609053737237276,0.401937342466845,2,0.07516125758828325,3.693545764787258,0.009740719736714816,418.83909596090507,0.05894260727002586,5,1.0852280369279739,0.5858331961277626,0,1,-0.34677714109420776,1
0.2774048129800124,0.5867479205605448,4,0.07571205401854918,2.921066368391826,0.0075251496807963465,510.9700609323519,0.056168695957192684,4,1.047174690950596,0.6219322216677254,0,1,-0.2606447637081146,1
0.17387709560336412,0.4881852807082957,4,0.2444663877176224,0.601411470045817,0.009635346947850808,573.9650986149211,0.04829901630258531,3,1.399164312050509,0.6751079455864751,0,1,-0.5081994533538818,1
0.19045075848142912,0.41267048175145166,2,0.12174090146556547,5.381298837583655,0.005012759673864893,416.59096274297815,0.04542671625618126,5,0.8119775170218246,0.5690300843528999,0,1,-0.19795875251293182,1
0.1710987062451778,0.43645456523319937,5,0.12570223675644315,0.39470852200649165,0.007826173104418736,407.77127681717445,0.06973363163588618,3,1.003205979730705,0.683965913769712,0,1,-0.5429587960243225,1
0.11889138069924812,0.43009008225374257,2,0.16620621454525147,0.4256945284723592,0.009130846153704977,451.19380812542363,0.04241800083794349,3,1.245514764532107,0.6209028772163894,0,1,-0.4603652358055115,1
0.28368178737489347,0.508830248752193,5,0.24710588797307514,4.745856613950667,0.00723318773855503,438.3518044144611,0.056574043432150285,4,1.4239993329272287,0.5021931176057588,0,1,-0.415978342294693,1
0.24447431004032183,0.5290272082558432,3,0.2882824127601239,0.4295016005453829,0.008827509914796257,557.9885414875289,0.03413349928895984,5,1.4292980361692542,0.5105757109544753,0,1,nan,1
0.19045075848142912,0.41267048175145166,2,0.12174090146556547,5.381298837583655,0.005012759673864893,416.59096274297815,0.04542671625618126,5,0.8119775170218246,0.5690300843528999,0,1,-0.19795875251293182,2
0.13858912154124986,0.4265423100913632,4,0.11686731696607051,4.9071145795515365,0.008947384966538218,402.39336724093835,0.0346977494361112,5,1.4398482928000318,0.5596884148733736,0,1,-0.24168694019317627,2
0.2774048129800124,0.5867479205605448,4,0.07571205401854918,2.921066368391826,0.0075251496807963465,510.9700609323519,0.056168695957192684,4,1.047174690950596,0.6219322216677254,0,1,-0.2606447637081146,2
0.18747945920126136,0.5424030910789637,2,0.11753995908312743,2.976979303647314,0.00857072411249335,440.45321969124086,0.04416000739167306,5,1.527467739287955,0.5188868556916337,0,1,-0.3314761221408844,2
0.17609053737237276,0.401937342466845,2,0.07516125758828325,3.693545764787258,0.009740719736714816,418.83909596090507,0.05894260727002586,5,1.0852280369279739,0.5858331961277626,0,1,-0.34677714109420776,2
0.28368178737489347,0.508830248752193,5,0.24710588797307514,4.745856613950667,0.00723318773855503,438.3518044144611,0.056574043432150285,4,1.4239993329272287,0.5021931176057588,0,1,-0.415978342294693,2
0.11889138069924812,0.43009008225374257,2,0.16620621454525147,0.4256945284723592,0.009130846153704977,451.19380812542363,0.04241800083794349,3,1.245514764532107,0.6209028772163894,0,1,-0.4603652358055115,2
0.28368178737489347,0.508830248752193,2,0.24710588797307514,2.976979303647314,0.00723318773855503,440.45321969124086,0.04416000739167306,4,1.527467739287955,0.5021931176057588,0,1,nan,2
0.18747945920126136,0.5424030910789637,4,0.11686731696607051,4.9071145795515365,0.00857072411249335,440.45321969124086,0.0346977494361112,5,1.527467739287955,0.5596884148733736,1,1,-0.149473637342453,2
0.19045075848142912,0.401937342466845,2,0.12174090146556547,5.381298837583655,0.009740719736714816,416.59096274297815,0.04542671625618126,5,0.8119775170218246,0.5690300843528999,0,1,-0.2621666193008423,2
0.19045075848142912,0.41267048175145166,2,0.12174090146556547,5.381298837583655,0.005012759673864893,416.59096274297815,0.04542671625618126,5,0.8119775170218246,0.5690300843528999,0,1,-0.19795875251293182,3
0.13858912154124986,0.4265423100913632,4,0.11686731696607051,4.9071145795515365,0.008947384966538218,402.39336724093835,0.0346977494361112,5,1.4398482928000318,0.5596884148733736,0,1,-0.24168694019317627,3
0.2774048129800124,0.5867479205605448,4,0.07571205401854918,2.921066368391826,0.0075251496807963465,510.9700609323519,0.056168695957192684,4,1.047174690950596,0.6219322216677254,0,1,-0.2606447637081146,3
