Iteration,Loss
0,-0.5027059316635132
1,-0.5020183324813843
2,-0.5054047703742981
3,-0.5080928802490234
4,-0.5110234618186951
5,-0.5110973119735718
6,-0.5126964449882507
7,-0.507402777671814
8,-0.5070928931236267
9,-0.5078837275505066
10,-0.5098657011985779
11,-0.5070388913154602
12,-0.5107846260070801
13,-0.5120800137519836
14,-0.512523889541626
15,-0.5127115249633789
16,-0.5128729939460754
17,-0.5131739377975464
18,-0.513334333896637
19,-0.513312578201294
20,-0.5130203366279602
21,-0.5091680884361267
22,-0.51265949010849
23,-0.5133766531944275
24,-0.5129073858261108
25,-0.5141251087188721
26,-0.514686644077301
27,-0.5149326324462891
28,-0.5155059695243835
29,-0.5154320001602173
30,-0.5141116380691528
31,-0.5134658217430115
32,-0.5138998627662659
33,-0.5141847729682922
34,-0.5143153071403503
35,-0.5143746733665466
36,-0.5144661068916321
37,-0.5145685076713562
38,-0.5147561430931091
39,-0.5146826505661011
40,-0.5148373246192932
41,-0.5150179862976074
42,-0.515124499797821
43,-0.515159010887146
44,-0.5151537656784058
45,-0.5151731371879578
46,-0.5153365731239319
47,-0.5151929259300232
48,-0.5152717232704163
49,-0.5126615166664124
50,-0.5122003555297852
51,-0.5131024122238159
52,-0.5130261182785034
53,-0.5145757794380188
54,-0.5147484540939331
55,-0.5149154663085938
56,-0.5151568651199341
57,-0.5152261853218079
58,-0.5154565572738647
59,-0.5155338048934937
60,-0.5155973434448242
61,-0.5156252980232239
62,-0.5157585740089417
63,-0.515860915184021
64,-0.5158513188362122
65,-0.5158857703208923
66,-0.5159109830856323
67,-0.5159481763839722
68,-0.5157958269119263
69,-0.5160373449325562
70,-0.5159376263618469
71,-0.5159034729003906
72,-0.5160201191902161
73,-0.5158573389053345
74,-0.5160273909568787
75,-0.5158348679542542
76,-0.5161751508712769
77,-0.5162174701690674
78,-0.5159193873405457
79,-0.5157150626182556
80,-0.516003429889679
81,-0.5158193707466125
82,-0.5161874294281006
83,-0.5117835402488708
84,-0.503631591796875
85,-0.503633975982666
86,-0.5047937631607056
87,-0.5049338340759277
88,-0.5054501891136169
89,-0.5047773718833923
90,-0.506106436252594
91,-0.5068672299385071
92,-0.5070686340332031
93,-0.5065333247184753
94,-0.5064301490783691
95,-0.5068301558494568
96,-0.5074198246002197
97,-0.5082528591156006
98,-0.5082589387893677
99,-0.5081994533538818
