Iteration,Loss
0,-0.14196902513504028
1,-0.14215350151062012
2,-0.14227153360843658
3,-0.1424209177494049
4,-0.14259125292301178
5,-0.14280211925506592
6,-0.14280475676059723
7,-0.14294327795505524
8,-0.14309337735176086
9,-0.14323586225509644
10,-0.143286794424057
11,-0.14339451491832733
12,-0.14341633021831512
13,-0.1435212790966034
14,-0.14364869892597198
15,-0.1437641978263855
16,-0.1438804715871811
17,-0.14398038387298584
18,-0.144086092710495
19,-0.14419090747833252
20,-0.14429152011871338
21,-0.14438672363758087
22,-0.14443446695804596
23,-0.14445872604846954
24,-0.1445073038339615
25,-0.14459887146949768
26,-0.14466950297355652
27,-0.1447552889585495
28,-0.14484000205993652
29,-0.14492405951023102
30,-0.14500725269317627
31,-0.1450945883989334
32,-0.14517571032047272
33,-0.14525513350963593
34,-0.14530383050441742
35,-0.14538519084453583
36,-0.1454162895679474
37,-0.1454949826002121
38,-0.14556801319122314
39,-0.14558672904968262
40,-0.14566394686698914
41,-0.14573675394058228
42,-0.14581312239170074
43,-0.1458604782819748
44,-0.1458933800458908
45,-0.14596930146217346
46,-0.14603768289089203
47,-0.14611855149269104
48,-0.14618997275829315
49,-0.14626456797122955
50,-0.14633671939373016
51,-0.14641587436199188
52,-0.14649264514446259
53,-0.1465156525373459
54,-0.14659014344215393
55,-0.14665816724300385
56,-0.14673221111297607
57,-0.14680539071559906
58,-0.14687873423099518
59,-0.14695486426353455
60,-0.14702792465686798
61,-0.14710094034671783
62,-0.14714281260967255
63,-0.14721612632274628
64,-0.1472880095243454
65,-0.14732642471790314
66,-0.14739924669265747
67,-0.14747147262096405
68,-0.14754480123519897
69,-0.14759555459022522
70,-0.14766813814640045
71,-0.14773933589458466
72,-0.14776860177516937
73,-0.14784134924411774
74,-0.14791342616081238
75,-0.14798599481582642
76,-0.14805449545383453
77,-0.14812493324279785
78,-0.148203507065773
79,-0.14827197790145874
80,-0.14832839369773865
81,-0.1484042853116989
82,-0.14847120642662048
83,-0.1485401690006256
84,-0.1485673189163208
85,-0.14863084256649017
86,-0.14869290590286255
87,-0.1486932635307312
88,-0.14875923097133636
89,-0.1488291323184967
90,-0.14889724552631378
91,-0.14897628128528595
92,-0.14904353022575378
93,-0.14911319315433502
94,-0.14917996525764465
95,-0.14925099909305573
96,-0.1493108868598938
97,-0.14937783777713776
98,-0.14940430223941803
99,-0.149473637342453
