Iteration,Loss
0,-0.13200490176677704
1,-0.13306118547916412
2,-0.13579759001731873
3,-0.135563924908638
4,-0.13774985074996948
5,-0.1396631896495819
6,-0.14109885692596436
7,-0.14390817284584045
8,-0.13998809456825256
9,-0.14222127199172974
10,-0.14354047179222107
11,-0.14548423886299133
12,-0.15109270811080933
13,-0.1521194875240326
14,-0.14986473321914673
15,-0.16662171483039856
16,-0.19645217061042786
17,-0.19297941029071808
18,-0.17446619272232056
19,-0.19555574655532837
20,-0.20925289392471313
21,-0.21097862720489502
22,-0.21522395312786102
23,-0.21252326667308807
24,-0.21298183500766754
25,-0.21507886052131653
26,-0.21339449286460876
27,-0.21608330309391022
28,-0.21525998413562775
29,-0.21652375161647797
30,-0.21700860559940338
31,-0.21429194509983063
32,-0.21438778936862946
33,-0.209110289812088
34,-0.2155400812625885
35,-0.21392543613910675
36,-0.2155093252658844
37,-0.19847650825977325
38,-0.22589616477489471
39,-0.23041117191314697
40,-0.23305685818195343
41,-0.23016010224819183
42,-0.23170891404151917
43,-0.2362864464521408
44,-0.23395933210849762
45,-0.23530146479606628
46,-0.23550960421562195
47,-0.22365401685237885
48,-0.22388972342014313
49,-0.22526828944683075
50,-0.2403658777475357
51,-0.23883256316184998
52,-0.218974769115448
53,-0.22429747879505157
54,-0.22780372202396393
55,-0.2295151799917221
56,-0.23584946990013123
57,-0.23569031059741974
58,-0.2130507230758667
59,-0.21564015746116638
60,-0.21787263453006744
61,-0.2176254391670227
62,-0.21890343725681305
63,-0.22014978528022766
64,-0.22025027871131897
65,-0.220782071352005
66,-0.2206551432609558
67,-0.22525711357593536
68,-0.22382402420043945
69,-0.22514347732067108
70,-0.2255403995513916
71,-0.2259887009859085
72,-0.22735603153705597
73,-0.23639777302742004
74,-0.24063214659690857
75,-0.2408474087715149
76,-0.24118676781654358
77,-0.2410266250371933
78,-0.24132446944713593
79,-0.24144981801509857
80,-0.2477453500032425
81,-0.24139408767223358
82,-0.241685688495636
83,-0.2459610253572464
84,-0.24707995355129242
85,-0.24752019345760345
86,-0.24719049036502838
87,-0.24618850648403168
88,-0.24714182317256927
89,-0.2513413429260254
90,-0.24871793389320374
91,-0.2466088980436325
92,-0.25050875544548035
93,-0.24864275753498077
94,-0.2529200315475464
95,-0.25790584087371826
96,-0.24829648435115814
97,-0.22072996199131012
98,-0.22137612104415894
99,-0.22351807355880737
