Iteration,Loss
0,-0.1774342954158783
1,-0.22765673696994781
2,-0.20612823963165283
3,-0.21278077363967896
4,-0.23592840135097504
5,-0.2251531332731247
6,-0.24962595105171204
7,-0.22375847399234772
8,-0.24422772228717804
9,-0.2251763790845871
10,-0.24169816076755524
11,-0.21548892557621002
12,-0.2653205394744873
13,-0.2481864094734192
14,-0.17767426371574402
15,-0.24787142872810364
16,-0.1859046220779419
17,-0.09735972434282303
18,-0.08758215606212616
19,-0.10144020617008209
20,-0.24254529178142548
21,-0.1973731964826584
22,-0.2065400332212448
23,-0.22245967388153076
24,-0.22726452350616455
25,-0.2156568467617035
26,-0.22798912227153778
27,-0.2217545062303543
28,-0.22465485334396362
29,-0.2418542504310608
30,-0.2684195041656494
31,-0.2744247615337372
32,-0.2699066996574402
33,-0.2592102587223053
34,-0.2703675627708435
35,-0.2763543725013733
36,-0.2530630826950073
37,-0.27274638414382935
38,-0.2684241235256195
39,-0.2770652770996094
40,-0.22514024376869202
41,-0.17795449495315552
42,-0.1340157389640808
43,-0.09994955360889435
44,-0.12727510929107666
45,-0.13835304975509644
46,-0.14791984856128693
47,-0.15709489583969116
48,-0.1649470329284668
49,-0.17494416236877441
50,-0.16696715354919434
51,-0.18469013273715973
52,-0.20187196135520935
53,-0.21726356446743011
54,-0.2228870987892151
55,-0.227524071931839
56,-0.22780494391918182
57,-0.24362219870090485
58,-0.24828648567199707
59,-0.2502864599227905
60,-0.2533661723136902
61,-0.25580519437789917
62,-0.2567072808742523
63,-0.2572154402732849
64,-0.2541555166244507
65,-0.25770559906959534
66,-0.25974538922309875
67,-0.23937059938907623
68,-0.24631580710411072
69,-0.25180307030677795
70,-0.2535674273967743
71,-0.25655102729797363
72,-0.25753313302993774
73,-0.26301512122154236
74,-0.26813754439353943
75,-0.2671911120414734
76,-0.27064329385757446
77,-0.2789580821990967
78,-0.2793533205986023
79,-0.2577359974384308
80,-0.2596043646335602
81,-0.26029470562934875
82,-0.26103994250297546
83,-0.2613649070262909
84,-0.2616421580314636
85,-0.2614498436450958
86,-0.2616896629333496
87,-0.26198962330818176
88,-0.26220372319221497
89,-0.26254233717918396
90,-0.2629314064979553
91,-0.2634892761707306
92,-0.2641914486885071
93,-0.26489707827568054
94,-0.26547372341156006
95,-0.26607662439346313
96,-0.27497634291648865
97,-0.26630696654319763
98,-0.26785048842430115
99,-0.2665943205356598
