Iteration,Loss
0,-0.13902699947357178
1,-0.1462876945734024
2,-0.14618469774723053
3,-0.1442144364118576
4,-0.1452995389699936
5,-0.14933724701404572
6,-0.14425595104694366
7,-0.14740198850631714
8,-0.13948582112789154
9,-0.14512282609939575
10,-0.14692726731300354
11,-0.1472979336977005
12,-0.14871403574943542
13,-0.14534299075603485
14,-0.14712782204151154
15,-0.14780178666114807
16,-0.1421479880809784
17,-0.13964852690696716
18,-0.14759671688079834
19,-0.1435718536376953
20,-0.14277295768260956
21,-0.14145134389400482
22,-0.14784649014472961
23,-0.1447620987892151
24,-0.14651350677013397
25,-0.15149617195129395
26,-0.16537250578403473
27,-0.15354827046394348
28,-0.1694408804178238
29,-0.16971710324287415
30,-0.16570612788200378
31,-0.1697758287191391
32,-0.17527683079242706
33,-0.17717406153678894
34,-0.18459422886371613
35,-0.1825360357761383
36,-0.1627906709909439
37,-0.16625694930553436
38,-0.16891397535800934
39,-0.16840694844722748
40,-0.1664995551109314
41,-0.16950544714927673
42,-0.16728579998016357
43,-0.17437395453453064
44,-0.17682090401649475
45,-0.19146127998828888
46,-0.17278927564620972
47,-0.17979972064495087
48,-0.1814451813697815
49,-0.1801542043685913
50,-0.18203064799308777
51,-0.16955870389938354
52,-0.17484524846076965
53,-0.1801653802394867
54,-0.16859424114227295
55,-0.16843317449092865
56,-0.1641540676355362
57,-0.1764153689146042
58,-0.18058711290359497
59,-0.17419151961803436
60,-0.1774957776069641
61,-0.19322212040424347
62,-0.18392576277256012
63,-0.17259395122528076
64,-0.18263447284698486
65,-0.1781114637851715
66,-0.16913756728172302
67,-0.17715981602668762
68,-0.17385029792785645
69,-0.1731921136379242
70,-0.17173150181770325
71,-0.1742483526468277
72,-0.17714399099349976
73,-0.16687452793121338
74,-0.18941178917884827
75,-0.18898634612560272
76,-0.1894833892583847
77,-0.18998248875141144
78,-0.19035734236240387
79,-0.19066393375396729
80,-0.19118313491344452
81,-0.19187039136886597
82,-0.19242249429225922
83,-0.19283361732959747
84,-0.1929830014705658
85,-0.19305314123630524
86,-0.19263124465942383
87,-0.19350627064704895
88,-0.19363173842430115
89,-0.19388802349567413
90,-0.19441059231758118
91,-0.1955108493566513
92,-0.192660853266716
93,-0.19133837521076202
94,-0.1950015276670456
95,-0.19208502769470215
96,-0.19480283558368683
97,-0.1880865842103958
98,-0.18969586491584778
99,-0.19183307886123657
