Iteration,Loss
0,-0.1318160742521286
1,-0.1307772994041443
2,-0.1311626136302948
3,-0.13166286051273346
4,-0.1318339854478836
5,-0.13174517452716827
6,-0.132829487323761
7,-0.12862186133861542
8,-0.12926632165908813
9,-0.13144482672214508
10,-0.13287179172039032
11,-0.13336625695228577
12,-0.13321667909622192
13,-0.1348719745874405
14,-0.13389399647712708
15,-0.13584038615226746
16,-0.13620628416538239
17,-0.13633233308792114
18,-0.136468306183815
19,-0.13641737401485443
20,-0.13637098670005798
21,-0.13667388260364532
22,-0.13649511337280273
23,-0.13682740926742554
24,-0.13663703203201294
25,-0.13701465725898743
26,-0.13668492436408997
27,-0.13750214874744415
28,-0.13568848371505737
29,-0.1382262408733368
30,-0.13754913210868835
31,-0.13880926370620728
32,-0.13894127309322357
33,-0.1390313059091568
34,-0.1392039656639099
35,-0.13933439552783966
36,-0.1394999474287033
37,-0.13960373401641846
38,-0.13986530900001526
39,-0.1399955004453659
40,-0.14031842350959778
41,-0.1404978483915329
42,-0.1405567079782486
43,-0.13924899697303772
44,-0.1386936902999878
45,-0.1429651975631714
46,-0.14030355215072632
47,-0.1399536281824112
48,-0.13960787653923035
49,-0.14017711579799652
50,-0.14041253924369812
51,-0.14016073942184448
52,-0.13966169953346252
53,-0.14273837208747864
54,-0.14121662080287933
55,-0.14298726618289948
56,-0.1410086452960968
57,-0.14209823310375214
58,-0.14130918681621552
59,-0.14192228019237518
60,-0.14214015007019043
61,-0.14255653321743011
62,-0.1405317783355713
63,-0.14305207133293152
64,-0.139876589179039
65,-0.1435832977294922
66,-0.14197689294815063
67,-0.1418820023536682
68,-0.13980552554130554
69,-0.14347416162490845
70,-0.14284473657608032
71,-0.14366593956947327
72,-0.13157646358013153
73,-0.13261353969573975
74,-0.13323575258255005
75,-0.13334015011787415
76,-0.13379859924316406
77,-0.13701193034648895
78,-0.1426951289176941
79,-0.14033418893814087
80,-0.14099186658859253
81,-0.14426816999912262
82,-0.14488007128238678
83,-0.14436133205890656
84,-0.1460224688053131
85,-0.14842791855335236
86,-0.15207821130752563
87,-0.15329083800315857
88,-0.15351027250289917
89,-0.1523287445306778
90,-0.14857371151447296
91,-0.1495102047920227
92,-0.15069855749607086
93,-0.15101657807826996
94,-0.15193438529968262
95,-0.1528562754392624
96,-0.15380367636680603
97,-0.15401072800159454
98,-0.15551750361919403
99,-0.15584738552570343
