Iteration,Loss
0,-0.19170637428760529
1,-0.362744003534317
2,-0.1950163096189499
3,-0.20399567484855652
4,-0.22394700348377228
5,-0.22532495856285095
6,-0.22671735286712646
7,-0.22824129462242126
8,-0.22965578734874725
9,-0.23144319653511047
10,-0.23354074358940125
11,-0.235935777425766
12,-0.24046818912029266
13,-0.24415545165538788
14,-0.24352046847343445
15,-0.26049283146858215
16,-0.26437944173812866
17,-0.2716698944568634
18,-0.27450865507125854
19,-0.27314522862434387
20,-0.27471548318862915
21,-0.39582765102386475
22,-0.2761298418045044
23,-0.39702701568603516
24,-0.27760636806488037
25,-0.39817357063293457
26,-0.27911806106567383
27,-0.3992128372192383
28,-0.2803531289100647
29,-0.39990508556365967
30,-0.28191646933555603
31,-0.2842421233654022
32,-0.4077407419681549
33,-0.28534960746765137
34,-0.40766170620918274
35,-0.28620463609695435
36,-0.40805748105049133
37,-0.28751397132873535
38,-0.40849483013153076
39,-0.28895536065101624
40,-0.4090290367603302
41,-0.2883740961551666
42,-0.4096865952014923
43,-0.28959372639656067
44,-0.41038331389427185
45,-0.2907988727092743
46,-0.41122856736183167
47,-0.29085293412208557
48,-0.4127330183982849
49,-0.2920917570590973
50,-0.3378088176250458
51,-0.3104020655155182
52,-0.3125608265399933
53,-0.3286023736000061
54,-0.3298046886920929
55,-0.3312813937664032
56,-0.32853180170059204
57,-0.3293728232383728
58,-0.3306131362915039
59,-0.33171701431274414
60,-0.3329126238822937
61,-0.33441871404647827
62,-0.3354881703853607
63,-0.3365294933319092
64,-0.3396335542201996
65,-0.33846554160118103
66,-0.35041898488998413
67,-0.3398609161376953
68,-0.3525993824005127
69,-0.3410228192806244
70,-0.3442637622356415
71,-0.3543354868888855
72,-0.34530627727508545
73,-0.34636202454566956
74,-0.3558107614517212
75,-0.35344749689102173
76,-0.35067442059516907
77,-0.348831444978714
78,-0.3581450283527374
79,-0.3555850684642792
80,-0.35283198952674866
81,-0.3510425388813019
82,-0.3596821129322052
83,-0.3574010729789734
84,-0.3548009395599365
85,-0.35301852226257324
86,-0.359269917011261
87,-0.3568686246871948
88,-0.3597257137298584
89,-0.3594755232334137
90,-0.3600158393383026
91,-0.3608003854751587
92,-0.35786253213882446
93,-0.3603586256504059
94,-0.36332809925079346
95,-0.3621368706226349
96,-0.3607182502746582
97,-0.3615633249282837
98,-0.36218979954719543
99,-0.3655911982059479
