Iteration,Loss
0,-0.35238343477249146
1,-0.3540666997432709
2,-0.35465651750564575
3,-0.35535645484924316
4,-0.3558428883552551
5,-0.3569195568561554
6,-0.35793358087539673
7,-0.3584020733833313
8,-0.359808087348938
9,-0.36145174503326416
10,-0.36214199662208557
11,-0.36326831579208374
12,-0.36470913887023926
13,-0.36557504534721375
14,-0.3668880760669708
15,-0.36729520559310913
16,-0.36812496185302734
17,-0.36853790283203125
18,-0.3689362108707428
19,-0.36918124556541443
20,-0.3696572482585907
21,-0.37021365761756897
22,-0.36984819173812866
23,-0.3702303469181061
24,-0.3707704246044159
25,-0.3706988990306854
26,-0.3713449239730835
27,-0.3715502619743347
28,-0.3712061643600464
29,-0.37157389521598816
30,-0.37165766954421997
31,-0.37213000655174255
32,-0.3734825849533081
33,-0.37307944893836975
34,-0.37366053462028503
35,-0.37432315945625305
36,-0.373853474855423
37,-0.3744218945503235
38,-0.3752731680870056
39,-0.37584826350212097
40,-0.3769998252391815
41,-0.37765181064605713
42,-0.37797683477401733
43,-0.379380464553833
44,-0.3800635039806366
45,-0.3819043040275574
46,-0.3825599253177643
47,-0.38363537192344666
48,-0.38517361879348755
49,-0.38673001527786255
50,-0.3873048424720764
51,-0.3889736831188202
52,-0.39011675119400024
53,-0.3911210894584656
54,-0.39176347851753235
55,-0.39282211661338806
56,-0.39389723539352417
57,-0.39449572563171387
58,-0.3955385982990265
59,-0.39600837230682373
60,-0.39702633023262024
61,-0.39810290932655334
62,-0.3986867666244507
63,-0.4000759422779083
64,-0.40098482370376587
65,-0.4010184407234192
66,-0.40220779180526733
67,-0.4010995924472809
68,-0.4022773206233978
69,-0.4023981988430023
70,-0.40292736887931824
71,-0.4035188853740692
72,-0.4040084183216095
73,-0.40422648191452026
74,-0.4047085642814636
75,-0.4050298035144806
76,-0.40544477105140686
77,-0.4054810404777527
78,-0.40584802627563477
79,-0.40623927116394043
80,-0.40594473481178284
81,-0.40660372376441956
82,-0.4067626893520355
83,-0.4076845645904541
84,-0.40788573026657104
85,-0.4084858298301697
86,-0.40902259945869446
87,-0.4096401035785675
88,-0.4105149507522583
89,-0.4115998148918152
90,-0.4118758738040924
91,-0.4124242067337036
92,-0.4129047989845276
93,-0.4133925437927246
94,-0.41387417912483215
95,-0.41459375619888306
96,-0.4153721332550049
97,-0.4152269959449768
98,-0.4156365394592285
99,-0.415978342294693
