Iteration,Loss
0,-0.10643091052770615
1,-0.12520718574523926
2,-0.12083172798156738
3,-0.11932002007961273
4,-0.13559269905090332
5,-0.13078433275222778
6,-0.13518476486206055
7,-0.1348707675933838
8,-0.1309555023908615
9,-0.12740114331245422
10,-0.13779224455356598
11,-0.14061591029167175
12,-0.1464388072490692
13,-0.1425519734621048
14,-0.15753977000713348
15,-0.16543754935264587
16,-0.1591484099626541
17,-0.16456718742847443
18,-0.16922684013843536
19,-0.17102862894535065
20,-0.17167215049266815
21,-0.1718946397304535
22,-0.17206959426403046
23,-0.16937407851219177
24,-0.1708887368440628
25,-0.17103330790996552
26,-0.16447781026363373
27,-0.16778674721717834
28,-0.16769985854625702
29,-0.1657324880361557
30,-0.169515922665596
31,-0.16925546526908875
32,-0.16994336247444153
33,-0.14984311163425446
34,-0.16125138103961945
35,-0.17150971293449402
36,-0.17031054198741913
37,-0.1700534224510193
38,-0.17058542370796204
39,-0.17060023546218872
40,-0.17097200453281403
41,-0.17132318019866943
42,-0.17176789045333862
43,-0.17222192883491516
44,-0.17251309752464294
45,-0.1726151406764984
46,-0.1708386093378067
47,-0.1740453839302063
48,-0.19297172129154205
49,-0.17655381560325623
50,-0.17309194803237915
51,-0.17813827097415924
52,-0.17387324571609497
53,-0.17057815194129944
54,-0.17443640530109406
55,-0.16037283837795258
56,-0.18886788189411163
57,-0.1804456114768982
58,-0.18535292148590088
59,-0.18093541264533997
60,-0.17190583050251007
61,-0.17648042738437653
62,-0.1893206238746643
63,-0.1961299628019333
64,-0.19531100988388062
65,-0.18966206908226013
66,-0.17447471618652344
67,-0.1925155222415924
68,-0.19520485401153564
69,-0.19086045026779175
70,-0.20141543447971344
71,-0.20100311934947968
72,-0.199945867061615
73,-0.20127438008785248
74,-0.17281094193458557
75,-0.18851101398468018
76,-0.18980054557323456
77,-0.19252651929855347
78,-0.19412477314472198
79,-0.18345321714878082
80,-0.20262570679187775
81,-0.1858641505241394
82,-0.20408658683300018
83,-0.20475244522094727
84,-0.205751433968544
85,-0.209583580493927
86,-0.20708975195884705
87,-0.2095140665769577
88,-0.2048197090625763
89,-0.20472107827663422
90,-0.20625711977481842
91,-0.2089592069387436
92,-0.2052428275346756
93,-0.20707976818084717
94,-0.2088613510131836
95,-0.21055270731449127
96,-0.20554551482200623
97,-0.2066347748041153
98,-0.20907540619373322
99,-0.20866811275482178
