Iteration,Loss
0,-0.11677555739879608
1,-0.1210218146443367
2,-0.13661950826644897
3,-0.1503915786743164
4,-0.14133413136005402
5,-0.14149034023284912
6,-0.14148204028606415
7,-0.14210638403892517
8,-0.14550121128559113
9,-0.14169907569885254
10,-0.14184832572937012
11,-0.14189743995666504
12,-0.14199964702129364
13,-0.1421738564968109
14,-0.16390761733055115
15,-0.17121033370494843
16,-0.17857423424720764
17,-0.18724770843982697
18,-0.18442440032958984
19,-0.18902596831321716
20,-0.1852092295885086
21,-0.1900016814470291
22,-0.18587002158164978
23,-0.1867504119873047
24,-0.18567052483558655
25,-0.19092610478401184
26,-0.19253374636173248
27,-0.18982812762260437
28,-0.15904861688613892
29,-0.13324853777885437
30,-0.1754125952720642
31,-0.18687595427036285
32,-0.18879684805870056
33,-0.18971656262874603
34,-0.19088776409626007
35,-0.1910792738199234
36,-0.192003071308136
37,-0.19156016409397125
38,-0.19200193881988525
39,-0.1943816989660263
40,-0.18838898837566376
41,-0.19510240852832794
42,-0.19034336507320404
43,-0.1916206330060959
44,-0.19293014705181122
45,-0.19669921696186066
46,-0.1913854330778122
47,-0.1948852837085724
48,-0.1979001760482788
49,-0.19751706719398499
50,-0.19871504604816437
51,-0.19794557988643646
52,-0.19852575659751892
53,-0.1989998072385788
54,-0.20025721192359924
55,-0.2005825638771057
56,-0.20042775571346283
57,-0.20071831345558167
58,-0.19923901557922363
59,-0.19881795346736908
60,-0.20017582178115845
61,-0.2062721997499466
62,-0.20498082041740417
63,-0.19774802029132843
64,-0.20421063899993896
65,-0.19817867875099182
66,-0.2011868953704834
67,-0.20536160469055176
68,-0.20807518064975739
69,-0.19696272909641266
70,-0.19852687418460846
71,-0.19938212633132935
72,-0.1993861198425293
73,-0.19922253489494324
74,-0.19814716279506683
75,-0.19908925890922546
76,-0.20027649402618408
77,-0.19947610795497894
78,-0.1995132714509964
79,-0.19826525449752808
80,-0.19993779063224792
81,-0.19936199486255646
82,-0.19812825322151184
83,-0.2067278027534485
84,-0.20596644282341003
85,-0.20037348568439484
86,-0.20288150012493134
87,-0.20173850655555725
88,-0.1991981714963913
89,-0.19991397857666016
90,-0.19932448863983154
91,-0.20177707076072693
92,-0.20710454881191254
93,-0.20638692378997803
94,-0.2009568214416504
95,-0.20545704662799835
96,-0.18195444345474243
97,-0.19755229353904724
98,-0.1978396475315094
99,-0.1981724500656128
