Iteration,Loss
0,-0.09560336172580719
1,-0.09976240247488022
2,-0.0998230129480362
3,-0.09944205731153488
4,-0.09975024312734604
5,-0.09984952211380005
6,-0.0996219590306282
7,-0.0972619503736496
8,-0.09989044070243835
9,-0.09871955960988998
10,-0.09737177938222885
11,-0.10092747956514359
12,-0.1000552773475647
13,-0.10248015075922012
14,-0.10324909538030624
15,-0.09986454993486404
16,-0.10003965348005295
17,-0.10095563530921936
18,-0.10300683230161667
19,-0.10383503884077072
20,-0.10513024032115936
21,-0.10329849272966385
22,-0.1045454815030098
23,-0.10500334948301315
24,-0.1058407574892044
25,-0.10457142442464828
26,-0.10506653040647507
27,-0.10529037564992905
28,-0.10639649629592896
29,-0.11040131002664566
30,-0.10831061005592346
31,-0.10695783793926239
32,-0.10287889093160629
33,-0.11499752104282379
34,-0.13206008076667786
35,-0.13273684680461884
36,-0.13495834171772003
37,-0.13746768236160278
38,-0.13857212662696838
39,-0.13477735221385956
40,-0.1375400424003601
41,-0.14518332481384277
42,-0.1420794129371643
43,-0.14765897393226624
44,-0.14765582978725433
45,-0.1498274952173233
46,-0.14882425963878632
47,-0.14959673583507538
48,-0.15120770037174225
49,-0.15075406432151794
50,-0.15101875364780426
51,-0.1506284475326538
52,-0.15036951005458832
53,-0.14855070412158966
54,-0.1494523286819458
55,-0.15038765966892242
56,-0.14950592815876007
57,-0.15100951492786407
58,-0.14742222428321838
59,-0.15038934350013733
60,-0.15177090466022491
61,-0.14805275201797485
62,-0.15311932563781738
63,-0.15317009389400482
64,-0.15268614888191223
65,-0.15223270654678345
66,-0.15083160996437073
67,-0.15115247666835785
68,-0.15140852332115173
69,-0.15309002995491028
70,-0.1502205729484558
71,-0.15318578481674194
72,-0.145525723695755
73,-0.1543588638305664
74,-0.15439291298389435
75,-0.15485242009162903
76,-0.1531040072441101
77,-0.15468096733093262
78,-0.15305478870868683
79,-0.1538686603307724
80,-0.15301358699798584
81,-0.15425844490528107
82,-0.15237630903720856
83,-0.1490994095802307
84,-0.15065746009349823
85,-0.15875504910945892
86,-0.15581513941287994
87,-0.15731649100780487
88,-0.1538333147764206
89,-0.15378013253211975
90,-0.1557406336069107
91,-0.15620754659175873
92,-0.15666037797927856
93,-0.1565852016210556
94,-0.15893924236297607
95,-0.15113551914691925
96,-0.15197108685970306
97,-0.15223130583763123
98,-0.1528627723455429
99,-0.1531638652086258
